Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",321.98,"BACS REMITTANCE PL","S&Y LIVERPOOL     BACS REMITTANCE PL",893478.68
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",332.28,"2511132           ","WARNER LEISURE HOT2511132           ",893810.96
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",332.50,"SI-786368         ","GOODMAN JONES OFFISI-786368         ",894143.46
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",352.58,"112871            ","EUROSTAR PAY ACC  112871            ",894496.04
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",360.06,"NEWMARKET HD      ","LIND US LIMITED   NEWMARKET HD      ",894856.10
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",360.84,"LLOYDS TSB        ","BRIGHTSIDE PRIMARYLLOYDS TSB        ",895216.94
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",365.80,"CHARTERS 12195    ","CHARTERS OF ALDERSCHARTERS 12195    ",895582.74
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",369.11,"HLIQU010          ","NASUWT            HLIQU010          ",895951.85
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",440.17,"LIQUIDLINE LTD    ","HANSON QUARRY PRODLIQUIDLINE LTD    ",896392.02
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",446.94,"80004730          ","UNILMMO DEUTSCHLAN80004730          ",896838.96
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",449.68,"HEX BACS          ","AMALGAMATED METAL HEX BACS          ",897288.64
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",457.12,"BACS REMITTANCE PL","S&Y BRISTOL       BACS REMITTANCE PL",897745.76
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",475.27,"MOTORRAD WELWYN GC","LIND MOTORRAD LIMIMOTORRAD WELWYN GC",898221.03
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",499.33,"PAYMENT TO VENDOR ","QUALASEPT LTD     PAYMENT TO VENDOR ",898720.36
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",499.96,"ST EDMUNDS COLLEGE","ST ED S MAIN ACC BST EDMUNDS COLLEGE",899220.32
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",504.00,"AVONREACH TRUST   ","AVONREACH ACADEMY AVONREACH TRUST   ",899724.32
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",589.23,"SINC JLR CARDIFF  ","JLR CARDIFF       SINC JLR CARDIFF  ",900313.55
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",630.81,"SI-789314         ","SPECIALIST RISK GRSI-789314         ",900944.36
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",636.85,"LIQ001            ","LUCY CAVENDISH   BLIQ001            ",901581.21
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",668.12,"LIQU1             ","BLPS LIMITED      LIQU1             ",902249.33
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",713.95,,"MUFG RETRMNT SOLN ",902963.28
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",721.04,"SI-786230         ","ICF CONSULTING SERSI-786230         ",903684.32
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",754.74,"SI-785723         ","SPECIALIST RISK GRSI-785723         ",904439.06
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",772.99,"BACS REMITTANCE PL","VINES LIMITED     BACS REMITTANCE PL",905212.05
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",787.19,"023859            ","ICMP MANAGEMENT LI023859            ",905999.24
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",810.54,"SI-790287         ","ANGLO AMERICAN EDUSI-790287         ",906809.78
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",829.68,"SI-794595 SI-79655","ARK SYNDICATE MANASI-794595 SI-79655",907639.46
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",848.26,"505967620         ","CARDNET  505967620505967620         ",908487.72
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",870.24,,"CORNERSTONE T I LT",909357.96
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",889.24,"REQ               ","PRACTICE PLUS GROUREQ               ",910247.20
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",946.74,,"RBC LONDON BRANCH ",911193.94
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",980.87,"PENTAGON LINCOLN  ","LINCOLNVAUXCURR   PENTAGON LINCOLN  ",912174.81
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",985.00,"00001192 12       ","VIRGIN MANAGEMENT 00001192/12       ",913159.81
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",994.30,"770909  771443  71","BOKU NETWORK SERVI770909  771443  71",914154.11
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",994.52,"THE SECKFORD FOUND","SECKFORD FOUND    THE SECKFORD FOUND",915148.63
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1014.86,"LIQ003-001        ","DAC BEACHCROFT SERLIQ003-001        ",916163.49
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1028.88,"SI-782827         ","ANTECH DIAGNOSTICSSI-782827         ",917192.37
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1030.98,"SI-788204         ","SPECIALIST RISK GRSI-788204         ",918223.35
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1032.52,"18324             ","MOTORPARKS AUTOMOB18324             ",919255.87
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1074.00,"SI-784075         ","TRADINGHUB LTD    SI-784075         ",920329.87
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1088.55,"BOA UK PSA1       ","UK STANTEC CONSULTBOA UK PSA1       ",921418.42
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1171.43,"KLIQ1             ","CLARE COLLEGE     KLIQ1             ",922589.85
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1252.14,,"THURLOW NUNN LIMI ",923841.99
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1433.87,"BERENDSEN UK LTD P","ELIS UK           BERENDSEN UK LTD P",925275.86
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1466.21,"2748699 SI-78696  ","TRIMBLE UK LTD    2748699/SI-78696  ",926742.07
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1498.53,"SI787264-SI788064 ","AMERICAN AIRLINES SI787264-SI788064 ",928240.60
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1564.76,"125681            ","MACRO GROUP LIMITE125681            ",929805.36
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1564.99,"17707             ","BROADHALL  C W  LT17707             ",931370.35
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1569.92,"506126572         ","CARDNET  506126572506126572         ",932940.27
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1907.06,"1153203836        ","LINNAEUS VETERINAR1153203836        ",934847.33
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1969.22,"1100 2000006138 K ","R TWINING AND COMP1100 2000006138 K ",936816.55
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2151.62,"GROUP 1 JLR       ","GROUP1 RETAIL     GROUP 1 JLR       ",938968.17
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2324.29,"SAVILLS-B808651   ","SAVILLS UK LTD    SAVILLS-B808651   ",941292.46
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2579.52,"PL100420780685    ","EPC GBP          BPL100420780685    ",943871.98
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2636.49,,"DFS TRADING LTD   ",946508.47
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2868.29,"021236 - HAILEYBUR","HAILEYBURY COLLEGE021236 - HAILEYBUR",949376.76
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",3918.07,"00013948UK60      ","GB-OCS GROUP UK LI00013948UK60      ",953294.83
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4684.75,"JNB000462480 SI-78","IW G     S        JNB000462480 SI-78",957979.58
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",5138.06,"SI-789361  SI-7893","LAND SECURITIES PRSI-789361  SI-7893",963117.64
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",6593.42," LIQ01            ","DOWNING COLLEGE    LIQ01            ",969711.06
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",7051.64,"REQ               ","WT UK OPCO 4 LTD  REQ               ",976762.70
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",7069.44,"3800002032        ","SUBSEA7  UK SERVIC3800002032        ",983832.14
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",8894.79,,"CARE UK COMMUNITY ",992726.93
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",9028.57,"AC 8215           ","CELT MAN RES LTD  AC 8215           ",1001755.50
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",10506.00,,"GTC INFRASTRUCTURE",1012261.50
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",11120.69,"SI-789420 2025-10-","THE MATHWORKS LIMISI-789420 2025-10-",1023382.19
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",38843.04,"2960              ","GREAT PORTLAND EST2960              ",1062225.23
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-128.52,"LIQUIDGIN         ","FFFN              LIQUIDGIN         ",1062096.71
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-357.97,"6HVJ7CA           ","GOODNUS           6HVJ7CA           ",1061738.74
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-494.75,"367661-53392A028D2","TOWERLEASING      367661-53392A028D2",1061243.99
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GURTEZ82HJ","GOOGLE IRELAND LTD32712746GURTEZ82HJ",1060743.99
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746G2T1R3143E","GOOGLE IRELAND LTD32712746G2T1R3143E",1060243.99
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-801.82,"A-A1147A2B-001    ","EDF ENERGY        A-A1147A2B-001    ",1059442.17
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-900.00,"UNITEDKINGDO-JBWYY","GOCARDLESS        UNITEDKINGDO-JBWYY",1058542.17
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-2500.00,"SUPP PAY RUN      ","JURGA DIDZIULIENE SUPP PAY RUN      ",1056042.17
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-253350.94,"SUPP PAY RUN      ","1153329921        SUPP PAY RUN      ",802691.23
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",440.26,"FE F G C LTD SW   ","FE F G C LTD SW   FFGC 0453         RP4650287235565100209807     40     21NOV25 01:27     ",803131.49
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",61.79,"EAVES LS LTD      ","EAVES LS LTD      0734 LS EAVES     RP4650486571781800204451     40     21NOV25 01:29     ",803193.28
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",150.00,"MOTHER LONDON LIMI","MOTHER LONDON LIMIPL94878829D94C3D2149021615404337000N180002     40     21NOV25 02:16     ",803343.28
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",242.25,"BATTENS SOLICITORS","BATTENS SOLICITORSINV789359/793653  15023905485056000N602437     40     21NOV25 02:39     ",803585.53
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",271.92,"AL MURAD D.I.Y.   ","AL MURAD D.I.Y.   7541              63024010175206000N536107     40     21NOV25 02:40     ",803857.45
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3600.00,"COFFETEK LTD   YY4","COFFETEK LTD   YY4AZCT2500001010202513024028814749000N560005     40     21NOV25 02:40     ",807457.45
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",127.86,"DIRECT COMMERCIA  ","DIRECT COMMERCIA  DIRECT COMMERCIAL 54023338386053000N600513     40     21NOV25 02:47     ",807585.31
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",94.23,"WORLDLINE MERCHANT","WORLDLINE MERCHANT202511200302968   010F274253251KEG  608382     10     21NOV25 02:48     ",807679.54
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1343.45,"POLICYBEE LTD     ","POLICYBEE LTD     POLICYBEE LTD     44024224192065000N536124     40     21NOV25 02:58     ",809022.99
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",29.05,"SFA 262 HIGH HOLBO","SFA 262 HIGH HOLBOWORKPAD-SI-761602 64023213155787000N560014     40     21NOV25 02:58     ",809052.04
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",54.43,"HUDSON (SANDIACRE)","HUDSON (SANDIACRE)SI-796991 ACC1476150023606104725000N010917     40     21NOV25 02:58     ",809106.47
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",19470.22,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    15024241692657000N602421     40     21NOV25 02:59     ",828576.69
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",4579.57,"NORTHWIND 5S LIMIT","NORTHWIND 5S LIMITGOALS 18068       33023214425660000R830706     40     21NOV25 03:02     ",833156.26
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",311.02,"AHC LTD EX ACC    ","AHC LTD EX ACC    ADVINIA GROUP     MF000146539AFB2F00209354     40     21NOV25 03:03     ",833467.28
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",16814.35,"THE DUTTON-FORSHAW","THE DUTTON-FORSHAWBATTERSEA         41030341597779000N016714     40     21NOV25 03:03     ",850281.63
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"ABINGTON GEN ST   ","ABINGTON GEN ST   ABINGTON SI-77981740023104708418000R831510     40     21NOV25 03:07     ",850641.63
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",133.02,"AREA SQ. LIMITED  ","AREA SQ. LIMITED  AREA SQ LIMITED   42023049256925000R160079     40     21NOV25 03:07     ",850774.65
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",6579.65,"DALCOUR MACLAREN L","DALCOUR MACLAREN LEFT-046401        63023333839594000N607003     40     21NOV25 03:08     ",857354.30
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2418.48,"CMC MARKETS UK PLC","CMC MARKETS UK PLCCMC MARKETS UK PLC05030123993023000N600001     40     21NOV25 03:14     ",859772.78
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",341.63,"IGA GLOBAL LTD    ","IGA GLOBAL LTD    WILSONS 1180      48023140897131000N600606     40     21NOV25 03:16     ",860114.41
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",186.19,"WEX EUROPE SERVICE","WEX EUROPE SERVICESI-786458, SI-7864429842481301248WCN165050     40     21NOV25 03:18     ",860300.60
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",226.45,"FUNDING CIRCLE L B","FUNDING CIRCLE L BSI-779095 SI-78720MF001046539A6EED00208022     40     21NOV25 03:22     ",860527.05
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",186.92,"MY GARAGE AUTOMOTI","MY GARAGE AUTOMOTIMY GARAGE 13804   52024125079342000N521048     40     21NOV25 03:28     ",860713.97
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",328.80,"CMA FPG THE BARN O","CMA FPG THE BARN OFRESH PROPERTY GRP45023903657002000N560003     40     21NOV25 03:31     ",861042.77
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",130.97,"THE INSTITUTE OF M","THE INSTITUTE OF MIOM3              00150423632BCNFKJM090222     40     21NOV25 03:38     ",861173.74
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",300.66,"FPG PAVILION COURT","FPG PAVILION COURTFRESH PROPERTY GRP58024133726952000N560003     40     21NOV25 03:40     ",861474.40
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",179.24,"TOONS C&F LTD     ","TOONS C&F LTD     TOONS C&F LTD     61024139683552000N521035     40     21NOV25 03:41     ",861653.64
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",4857.85,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    61024232950276000N602421     40     21NOV25 03:42     ",866511.49
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1987.47,"CLOUDFM INTEGRATED","CLOUDFM INTEGRATEDCLOUD FM          MF0065465399B69C00202275     40     21NOV25 03:51     ",868498.96
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",187.42,"PINNACLE HOUSING L","PINNACLE HOUSING LPINNACLE HOUSING LMF00314653998E8D00200000     40     21NOV25 04:07     ",868686.38
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",75.89,"PINNACLE GROUP LIM","PINNACLE GROUP LIMPINNACLE GROUP LIMMF00054653998A1500200000     40     21NOV25 04:08     ",868762.27
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",285.82,"SLADE LEGAL OFFICE","SLADE LEGAL OFFICE15641             MF000446539AF18D00207114     40     21NOV25 04:26     ",869048.09
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3587.68,"SLADE LEGAL OFFICE","SLADE LEGAL OFFICE24127             MF000346539AF18D00207114     40     21NOV25 04:28     ",872635.77
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",954.00,"VICTORINOX UK LIMI","VICTORINOX UK LIMISI-792493         500000001667868873309087     10     21NOV25 04:47     ",873589.77
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",114.40,"PUMPKINZ          ","PUMPKINZ          COFFEE            100000001658736646772226     10     21NOV25 07:25     ",873704.17
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",991.22,"DEMENTIA UK       ","DEMENTIA UK       DEMENTIAUK        36072758628092000N600424     40     21NOV25 07:43     ",874695.39
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",158.18,"1 EASTDIL S","F/FLOW 1/EASTDIL S00003502 RFB 5    ",874853.57
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",151.34,"CAVEY DALE GROUP L","CAVEY DALE GROUP LSI-798207         00156648632BDGXKXK090222     10     21NOV25 08:53     ",875004.91
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",192.00,"FOREFRONT RF LTD  ","FOREFRONT RF LTD  SI-785954         cb47c363ebc7410695040473     10     21NOV25 09:07     ",875196.91
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",108.65,"11ASS LTD         ","11ASS LTD         SI-770178         109286938190121101402818     10     21NOV25 09:18     ",875305.56
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",116.34,"ADVENTURE BUDE LTD","ADVENTURE BUDE LTDADVENTURE 20557   12092232496543000N601622     10     21NOV25 09:22     ",875421.90
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",197.38,"AGE UK MAIDSTONE S","AGE UK MAIDSTONE S786128            000000FT25325M4LD9230580     10     21NOV25 09:50     ",875619.28
