Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-2496.42,"CUSTOMER REFUNDS  ","1153023664        CUSTOMER REFUNDS  ",506352.43
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-21257.98,"DISCOUNT PAY RUN  ","SEB PROFESSIONAL UDISCOUNT PAY RUN  ",485094.45
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"BEACON MULTI-ACADE","BEACON MULTI-ACADEBEAL HIGH SCHOOL  55023127294560000N604005     40     18NOV25 02:37     ",485454.45
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",703.01,"BEACON MULTI-ACADE","BEACON MULTI-ACADEBEAL HIGH SCHOOL  61023125614049000N604005     40     18NOV25 02:42     ",486157.46
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",262.44,"RINGWAY JACOBS LIM","RINGWAY JACOBS LIMCORPORATE         42023349700186000N601117     40     18NOV25 02:42     ",486419.90
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",746.97,"ALLISGOOD LTD     ","ALLISGOOD LTD     A/C 13575 OCT25   27023235551101000N601721     40     18NOV25 02:45     ",487166.87
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",941.89,"COMPASS SERV(UK) L","COMPASS SERV(UK) LSI 785044         50023116489487000R161926     40     18NOV25 02:45     ",488108.76
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",78.72,"WORLDLINE MERCHANT","WORLDLINE MERCHANT202511170266310   010F274253221I6Q  608382     10     18NOV25 03:03     ",488187.48
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",427.50,"ANABAS (UK 2) LIMI","ANABAS (UK 2) LIMIANABAS UK2 LTD    00153783632BBQQXKS090222     40     18NOV25 03:09     ",488614.98
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",974.25,"STAFFORD LAND ROVE","STAFFORD LAND ROVEBACS REMITTANCE PLMF001746538CB2B700200000     40     18NOV25 03:23     ",489589.23
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",141.68,"JAGUAR LAND","F/FLOW JAGUAR LAND2001740573  JLR ADV 2001740573, ACCO",489730.91
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",28483.44,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    40071604372416000N602421     40     18NOV25 07:31     ",518214.35
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",333.81,"ALLIANZ GLO","F/FLOW ALLIANZ GLOSI-795339 11.11.2025 20251118ASS9   ",518548.16
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Debit",-350000.00,"TO DEPOSIT AC   ","TO DEPOSIT AC     TO 84885660 309455",168548.16
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",110.22,"PDS MEDIA LIMITED ","PDS MEDIA LIMITED PDS MEDIA         57080093920185F4SW405162     10     18NOV25 10:29     ",168658.38
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",412.84,"BANGO NET  LIMITED","BANGO NET  LIMITEDBANGO 785757/ 202147104413980674000N600423     10     18NOV25 10:44     ",169071.22
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",172.50,"KEGC LTD  BUS     ","KEGC LTD /BUS     KNOTT END GC      27104607284072000R161412     40     18NOV25 10:46     ",169243.72
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",155.10,"DNV SERVICES UK LI","DNV SERVICES UK LIPNUM2643758 SI-786FP085KULP7M06577D9301281     10     18NOV25 10:54     ",169398.82
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",734.26,"AIRWALLEX (UK) LIM","AIRWALLEX (UK) LIMSI-787146         11829167673048288 040300     10     18NOV25 11:51     ",170133.08
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",179.78,"COXES MONKEY AND S","COXES MONKEY AND SSI-788521         KXZW298KOX56MVP7YE608371     10     18NOV25 11:54     ",170312.86
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",922.65,"ACA HUDDERSFIELD R","ACA/HUDDERSFIELD R22459             59121846241115000R832127     10     18NOV25 12:18     ",171235.51
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",178.88,"ACA STIRLING VW   ","ACA STIRLING VW   5706              03121915610750000R832127     10     18NOV25 12:19     ",171414.39
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",190.62,"SYSTEMATIC ","F/FLOW SYSTEMATIC INV. SI 795710    ",171605.01
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",862.68,"AMBASSADEURS COM L","AMBASSADEURS COM LAMCOM             MF0011465395EA4C00206568     10     18NOV25 13:50     ",172467.69
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",266.91,"ACA STAFFORD MSTOR","ACA/STAFFORD MSTOR4412              19140426139699000R832127     10     18NOV25 14:04     ",172734.60
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",354.00,"SCG CLOUD LIMITED ","SCG CLOUD LIMITED SCG CLOUD         00156648632BDGSSNG090222     40     18NOV25 14:10     ",173088.60
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1152.00,"ANGLO INDIAN BEVER","ANGLO INDIAN BEVER13127             REV634770559506448042909     10     18NOV25 14:44     ",174240.60
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",68.26,"BARNSLEYNISSCURR  ","BARNSLEYNISSCURR  22521 PENTAGON    BX2511145994127800200790     10     18NOV25 14:45     ",174308.86
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",394.76,"THE ROCKWELL HOTEL","THE ROCKWELL HOTELA/C 7394          24144511198104000R151000     40     18NOV25 14:45     ",174703.62
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",211.46,"WORLDWIDE C","F/FLOW WORLDWIDE CSI-761109 SI-777072                 ",174915.08
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",5606.73,"CASTLETON C","F/FLOW CASTLETON C6020252000001444  INV SI-788884INV S",180521.81
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",12063.00,"CUSHMAN AND","F/FLOW CUSHMAN ANDDPE  URI/SI-767223",192584.81
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",12384.00,"PROPCO A&O HOSTEL ","PROPCO A&O HOSTEL SPF-S-601738      100000001657326832306541     10     18NOV25 15:16     ",204968.81
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",726.72,"ST JAMES LTD SW   ","ST JAMES LTD SW   SI-786876         RP4679965267751700203206     10     18NOV25 15:34     ",205695.53
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Miscellaneous",-176644.63,,"TRANSFER - EX T/O WMTT M48406870-03 ",29050.90
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",88.06,"CRICC TV          ","CRICC TV          ACC 18511         467390908491811101403713     10     18NOV25 19:48     ",29138.96
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",193.50,"SPECIALIST AUCTION","SPECIALIST AUCTIONSAS SI769968      100000001657513304309589     10     18NOV25 20:58     ",29332.46
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",219.30,"REGAL CLUB        ","REGAL CLUB        16081             HUBXED2B85D279F371090128     10     18NOV25 22:01     ",29551.76
18/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",29551.76,,,29551.76
