Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",594.00,"900578            ","BARKING & DAGENHAM900578            ",948790.87
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",701.10,"JESUS             ","JESUS COLL BURSAR JESUS             ",949491.97
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",896.48,"000000030253      ","QUADIENT TECHNOLOG000000030253      ",950388.45
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",935.23,"PAYMENT FROM IMO  ","INTERNATIONAL MARIPAYMENT FROM IMO  ",951323.68
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1068.34,"BATT-      B004967","SAVILLS UK LIMITE BATT-      B004967",952392.02
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1082.02,"BACS REMITTANCE PL","S&Y COVENTRY      BACS REMITTANCE PL",953474.04
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1082.02,"BACS REMITTANCE PL","S&Y WIMBLEDON     BACS REMITTANCE PL",954556.06
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1146.93,"IPSWICH BC 11732  ","IBC - PYTS ACCOUNTIPSWICH BC 11732  ",955702.99
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1403.56,"BACS REMITTANCE PL","S&Y SALE          BACS REMITTANCE PL",957106.55
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1446.92,"506126572         ","CARDNET  506126572506126572         ",958553.47
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1842.81,"1680849           ","GSTT GBS NATWEST P1680849           ",960396.28
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2704.76,"BACS REMITTANCE PL","S&Y BIRMINGHAM    BACS REMITTANCE PL",963101.04
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2953.78,"BACS REMITTANCE PL","S&Y BRISTOL       BACS REMITTANCE PL",966054.82
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",3468.21,"DALKIA FACILITIES ","DALKIA FACILITIES DALKIA FACILITIES ",969523.03
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",3551.46,"CHARTERHOUSE 20180","CHARTERHOUSE SCH  CHARTERHOUSE 20180",973074.49
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4964.23,"LEKCONSULTINGLLP  ","L.E.K. CONSULTING LEKCONSULTINGLLP  ",978038.72
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",6177.60,"CBRE GWS          ","CBRE GWS LIMITED  CBRE GWS          ",984216.32
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",384.00,"SESSIONCAM LIMITED","SESSIONCAM LIMITED8004864143005211HN403509     10     25NOV25 00:34     ",984600.32
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-100.00,"000000000001122241","MIDLAND EXPRESSWAY000000000001122241",984500.32
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-155.15,"VALDAENERGY       ","VALDA ENERGY LIMITVALDAENERGY       ",984345.17
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-319.44,"33986259M587656   ","VODAFONE LIMITED  33986259M587656   ",984025.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GV4L8XDU5I","GOOGLE IRELAND LTD32712746GV4L8XDU5I",983525.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GGLLXOD0NN","GOOGLE IRELAND LTD32712746GGLLXOD0NN",983025.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GR2PVDA6SK","GOOGLE IRELAND LTD32712746GR2PVDA6SK",982525.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746G6ZL6XONN2","GOOGLE IRELAND LTD32712746G6ZL6XONN2",982025.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-624.72,"WLAT300119315     ","WIRELESS LOGIC LTDWLAT300119315     ",981401.01
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-2141.00,"7090522400        ","LLOYDS BANK PLC AF7090522400        ",979260.01
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-3567.37,"CUSTOMER REFUNDS  ","1153481052        CUSTOMER REFUNDS  ",975692.64
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-39494.88,"DISCOUNT PAY RUN  ","1153529902        DISCOUNT PAY RUN  ",936197.76
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-411094.73,"0000365588        ","HMRC SDDS         0000365588        ",525103.03
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",22.32,"ICO SYSTEMS LTD   ","ICO SYSTEMS LTD   1565/ICO001       55023310615341000N536124     40     25NOV25 02:33     ",525125.35
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1886.21,"GLASGOW 2026 LIMIT","GLASGOW 2026 LIMITSI-791374         26023057059470000R830706     40     25NOV25 02:45     ",527011.56
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",685.92,"BEACON MULTI-ACADE","BEACON MULTI-ACADETFA               48023132570669000N604005     40     25NOV25 02:50     ",527697.48
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",443.91,"CLANCY CONSULTING ","CLANCY CONSULTING CLANCY SI-783700  28023037074616000R161211     40     25NOV25 02:52     ",528141.39
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",93078.56,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    24023507867132000N602421     40     25NOV25 02:54     ",621219.95
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",465.18,"CARN GOLF CLUB AT ","CARN GOLF CLUB AT CARN GOLF CLUB AT 64023212490081000R831702     40     25NOV25 02:56     ",621685.13
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",75.04,"POLYCOPY LTD      ","POLYCOPY LTD      POLYCOPY LTD      63023409679132000N601410     40     25NOV25 03:03     ",621760.17
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",129.40,"WORLDLINE MERCHANT","WORLDLINE MERCHANT202511240262228   010F274253291MQA  608382     10     25NOV25 03:03     ",621889.57
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",5164.73,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    63023551675728000N602421     40     25NOV25 03:04     ",627054.30
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",316.95,"ADDISON MOTORS LTD","ADDISON MOTORS LTDACCT 11267 OCTOBER43023650447069000N601508     40     25NOV25 03:04     ",627371.25
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",453.01,"ADDISON MOTORS LTD","ADDISON MOTORS LTD11135 NISSAN LEEDS30023647648946000N601508     40     25NOV25 03:06     ",627824.26
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",254.47,"NCINO GLOBAL LTD  ","NCINO GLOBAL LTD  SI-781761         145516494305231VCN165050     40     25NOV25 03:49     ",628078.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",109.86,"NCINO GLOBAL LTD  ","NCINO GLOBAL LTD  SI-788608         145516494305232VCN165050     40     25NOV25 03:49     ",628188.59
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",128.88,"NCINO GLOBAL LTD  ","NCINO GLOBAL LTD  SI-784925         145516494305233VCN165050     40     25NOV25 03:49     ",628317.47
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",181.39,"CRH GROUP LIMITED ","CRH GROUP LIMITED TRANSFER          FP085K2GLDSD9828R7950797     10     25NOV25 05:17     ",628498.86
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",307.61,"KWALEE LTD        ","KWALEE LTD        SI-788078         62e75eb8dfcc4ad088041906     10     25NOV25 05:50     ",628806.47
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",188.11,"KWALEE LTD        ","KWALEE LTD        SI-784255         15259db5d14e4b7a8f041906     10     25NOV25 05:50     ",628994.58
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",108.95,"KWALEE LTD        ","KWALEE LTD        SI-783122         4269816a044a4f729a041906     10     25NOV25 05:50     ",629103.53
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",190.03,"TRADEWEB EUROPE LT","TRADEWEB EUROPE LT58997             02060156020021000R160400     10     25NOV25 06:01     ",629293.56
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",874.81,"ADDEPAR INC       ","ADDEPAR INC       XP0788025566288875185008     10     25NOV25 08:50     ",630168.37
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",188.97,"THE FILLING STATIO","THE FILLING STATIOSI 783998         45085250380128000R832543     10     25NOV25 08:52     ",630357.34
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2623.42,"B GRIFFITHS       ","B GRIFFITHS       200000001666207325309499     10     25NOV25 09:43     ",632980.76
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",230.44,"ELSIE HOUSE LTD   ","ELSIE HOUSE LTD   24196             HUBX57C2E6680935E7090129     10     25NOV25 10:16     ",633211.20
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",691.46,"WARRANT OFFICERS  ","WARRANT OFFICERS  SI-798210         RP4679966325418200209940     10     25NOV25 10:33     ",633902.66
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",28.51,"HEATH OPTOMETRIC L","HEATH OPTOMETRIC LHEATHS 8221       00156648632BDGZDJH090222     10     25NOV25 11:27     ",633931.17
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",832.08,"BANKING CIR","F/FLOW BANKING CIRSI-796776         ",634763.25
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",429.72,"ACA HUDDERSFIELD M","ACA/HUDDERSFIELD M13055             25114815443017000R832127     10     25NOV25 11:48     ",635192.97
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",5406.72,"BRADGATE PARK TRUS","BRADGATE PARK TRUSOCT 25 INVOICES   5777784285115211HC405240     10     25NOV25 11:58     ",640599.69
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",165.18,"DERBYVAUXCURR     ","DERBYVAUXCURR     PENTAGON DERBY    BX2511206047083700200790     10     25NOV25 12:18     ",640764.87
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1065.00,"J S S PROPERTY ACQ","J S S PROPERTY ACQ7166595152215211HN400250     10     25NOV25 12:25     ",641829.87
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",150.00,"DNV SERVICES UK LI","DNV SERVICES UK LIPNUM2653980 SI-790FP085K2TP3D4J522B4301281     10     25NOV25 12:50     ",641979.87
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",134.86,"ACA LINWOOD SEAT S","ACA/LINWOOD SEAT/S4424              49125305815984000R832127     10     25NOV25 12:53     ",642114.73
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",369.64,"ACA GLASGOW BMW MI","ACA/GLASGOW BMW/MIACLARK 15415      21125415219219000R832127     10     25NOV25 12:54     ",642484.37
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",8368.34,"STARLING          ","STARLING          STARLING BANK LTD 300000001673717741309374     10     25NOV25 13:10     ",650852.71
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",440.88,"STEPHEN JOHN      ","STEPHEN JOHN      STEPHEN JOHN BSE  241086937431521101401522     10     25NOV25 13:47     ",651293.59
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",756.60,"SYMBOLICA AI LIMIT","SYMBOLICA AI LIMIT9794785085315211HN401177     10     25NOV25 13:58     ",652050.19
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",499.84,"FREEAGENT CENTRAL ","FREEAGENT CENTRAL 18349 FREEAGENT   02151537324518000R835100     10     25NOV25 15:15     ",652550.03
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",174.00,"CAFE HARMONY      ","CAFE HARMONY      SI-785081         300000001673798506305466     10     25NOV25 15:25     ",652724.03
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",268.92,"1 VINTED GO","F/FLOW 1/VINTED GO00014072  SI-780344 /2              ",652992.95
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",134.30,"VINES LIMITED     ","VINES LIMITED     SI-775933         400000001675293531309841     10     25NOV25 16:30     ",653127.25
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",849.24,"LLOYD JRL NEWCASTL","LLOYD JRL NEWCASTLACC: 24201        MF00054653A0EF9600201862     10     25NOV25 16:34     ",653976.49
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",573.48,"LLOYD JRL NEWCASTL","LLOYD JRL NEWCASTLACC: 24202        MF00044653A0EF9600201862     10     25NOV25 16:34     ",654549.97
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Miscellaneous",-221.50,,"SERVICE CHARGES   REF : 470745418   ",654328.47
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",315.52,"GRANITE KITCHEN SE","GRANITE KITCHEN SEGKS  797371       29194527375642000N535036     10     25NOV25 19:45     ",654643.99
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",546.09,"CIET DIGITAL LT   ","CIET DIGITAL LT   9606              013758033025217XNC401160     40     25NOV25 20:33     ",655190.08
25/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",655190.08,,,655190.08
