Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",607.04,"CHESTER VW        ","CHESTER VW        SI-783159         BX2511266092579000209890     10     26NOV25 12:22     ",732501.34
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1171.19,"STOCKPORT VW      ","STOCKPORT VW      GROUP1 VW         BX2511266092983300209890     10     26NOV25 12:28     ",733672.53
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",159.72,"NAILS INC L","F/FLOW NAILS INC LLIQUIDLINE 779684 779684            ",733832.25
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",277.85,"AMUNDI  UK  LIMITE","AMUNDI  UK  LIMITE235351            12125652816948000R151000     10     26NOV25 12:56     ",734110.10
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",2938.98,"FITCH RATIN","F/FLOW FITCH RATIN2000750829  INV 20251031            ",737049.08
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",129.74,"FILTREX GLOB      ","FILTREX GLOB      FILTREX GLOBAL    128012014331621101400521     10     26NOV25 13:34     ",737178.82
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",319.37,"LDM BELFAST LIMITE","LDM BELFAST LIMITECBRE NI           FP085K316JJXM046F0950797     10     26NOV25 14:21     ",737498.19
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1086.80,"BORDER BISCUITS LT","BORDER BISCUITS LTBC2611            CBBPI1429048312558826603     10     26NOV25 14:29     ",738584.99
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",828.77,"SWINDON VW        ","SWINDON VW        GROUP1 VW         BX2511266093143100209890     10     26NOV25 14:51     ",739413.76
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",514.35,"MANCHESTER CV     ","MANCHESTER CV     SI-778062         BX2511266093103900209890     10     26NOV25 14:56     ",739928.11
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Credit",200000.00,"LIQUIDLINE LIMITED","LIQUIDLINE LIMITED309455 84885660   ",939928.11
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Credit",50000.00,"LIQUIDLINE LIMITED","LIQUIDLINE LIMITED309455 84885660   ",989928.11
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",331.54,"1 GHIB SUND","F/FLOW 1/GHIB SUNDPYT FOR LIQUIDLINELTD INV SI-794326 ",990259.65
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",226.16,"1 GHIB SUND","F/FLOW 1/GHIB SUNDPYT FOR LIQUIDLINELTD INV SI-793130 ",990485.81
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",464.99,"IPSWICH INST READI","IPSWICH INST READIA/C CODE: 0638    000000000373740741089083     10     26NOV25 15:29     ",990950.80
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",156.00,"NHV HELICOPTERS LT","NHV HELICOPTERS LTSI-779687         19153637354928000R165487     10     26NOV25 15:37     ",991106.80
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",154.40,"T CUS H T LTD SW  ","T CUS H T LTD SW  784151            RP4679966549074000207103     10     26NOV25 15:38     ",991261.20
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",664.00,"EXETER VW         ","EXETER VW         GROUP1 VW         BX2511266092718000209890     10     26NOV25 15:49     ",991925.20
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1613.55,"STEMCOR HOLDINGS 2","STEMCOR HOLDINGS 213657             006875530616216XAH401160     40     26NOV25 16:03     ",993538.75
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",383.32,"CENTRAL BAGUETTE  ","CENTRAL BAGUETTE  INVOICE SI-787124 47163341002293000R831840     10     26NOV25 16:33     ",993922.07
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Credit",250000.00,"LIQUIDLINE LIMITED","LIQUIDLINE LIMITED309455 84885660   ",1243922.07
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Credit",250000.00,"LIQUIDLINE LIMITED","LIQUIDLINE LIMITED309455 84885660   ",1493922.07
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Credit",100000.00,"LIQUIDLINE LIMITED","LIQUIDLINE LIMITED309455 84885660   ",1593922.07
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",518.22,"PULSE STRUC","F/FLOW PULSE STRUCSUPP  LIQUIDLINE  SI-779764         ",1594440.29
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",251.33,"QUAINTON RAIL LTD ","QUAINTON RAIL LTD 21681             RP4679966563384800200318     10     26NOV25 17:01     ",1594691.62
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",689.50,"MANCHESTER VW     ","MANCHESTER VW     GROUP1 VW         BX2511266092720000209890     10     26NOV25 17:13     ",1595381.12
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1446.70,"EDMI EUROPE LIMITE","EDMI EUROPE LIMITEEDMI EUROPE LIMITE0528920562716211HN401160     10     26NOV25 17:26     ",1596827.82
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",153.27,"DUSK (RETAIL) LIMI","DUSK (RETAIL) LIMISI-787631         600000001670853260306522     10     26NOV25 17:29     ",1596981.09
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",99.38,"PLEASLEY PIT      ","PLEASLEY PIT      SI-781733         190124250471621101403201     10     26NOV25 17:40     ",1597080.47
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",293.13,"THE HADL LTD SW   ","THE HADL LTD SW   SI-786158         RP4659983616711500204451     10     26NOV25 18:00     ",1597373.60
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",215.09,"GREEN DRAGON HOTEL","GREEN DRAGON HOTELGREEN DRAGON HOTEL51180720916284000N535041     10     26NOV25 18:07     ",1597588.69
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2933.71,"FELSHAM AND LTD   ","FELSHAM AND LTD   SI-799276         RP4659983619752900201612     10     26NOV25 18:22     ",1600522.40
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",118.82,"O'SARRACINO CAFE L","O'SARRACINO CAFE L602291            400000001676026505309950     10     26NOV25 20:12     ",1600641.22
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",280.80,"LAYRD DESIGN LTD  ","LAYRD DESIGN LTD  LAYRD             05201239136459000N538142     10     26NOV25 20:12     ",1600922.02
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Sweeping",1229.75,,"FROM30788313547260",1602151.77
26/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",1602151.77,,,1602151.77
