Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",130.00,"PURCHASE PAYMENT  ","REG TAYLOR GAR    PURCHASE PAYMENT  ",601471.48
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",132.66,"13760             ","GOODMAN JONES OFFI13760             ",601604.14
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",144.00,"BACS REMITTANCE PL","S&Y SALE          BACS REMITTANCE PL",601748.14
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",150.18,"VPJ078089-573484  ","SULZER SERVICES  UVPJ078089-573484  ",601898.32
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",155.64,"PAY  2001318678 K ","COMPASS PAYMENT COPAY  2001318678 K ",602053.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",163.49,"765733            ","WATSON-MARLOW LIMI765733            ",602217.45
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",168.58,"SI-783485         ","ACCENTURE  UK  LIMSI-783485         ",602386.03
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",176.81,,"CONNECT VEND LTD  ",602562.84
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",188.89,"CIRCET NI LIMITED ","CIRCET NI LIMITED CIRCET NI LIMITED ",602751.73
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",207.33,"1013744           ","MOVIANTO UK LTD GB1013744           ",602959.06
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",219.90,"SI-786029         ","SAMSUNG ELEC UK   SI-786029         ",603178.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",257.44,"SI-783337  SI-7835","LAND SECURITIES PRSI-783337  SI-7835",603436.40
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",262.92,"CHARTERHOUSE 20180","CHARTERHOUSE SCH  CHARTERHOUSE 20180",603699.32
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",262.93,"HISCOX            ","6061420           HISCOX            ",603962.25
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",265.25,,"PD PORTS SERVICES ",604227.50
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",269.03,"UK19 2000018463 K ","SIBELCO GREEN SOLUUK19 2000018463 K ",604496.53
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",273.81,,"FSM MANUFACT LTD  ",604770.34
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",277.80,"PLSP1000006453-563","MTC OPERATIONS LIMPLSP1000006453-563",605048.14
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",287.30,"BACS REMITTANCE PL","S&Y LEICESTER     BACS REMITTANCE PL",605335.44
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",287.44,"1001623821        ","CAMBRIDGE UNIVERSI1001623821        ",605622.88
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",302.12,"8000012037        ","SHARP BUSINESS SYS8000012037        ",605925.00
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",305.05,"AUDI STOCK 5 11 25","GROUP 1 RETAIL LTDAUDI STOCK 5 11 25",606230.05
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",305.84,,"GTC INFRASTRUCTURE",606535.89
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",312.96,,"RCBC ACCS PAYABLE ",606848.85
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",316.49,"MITIE FM LIMITED  ","MITIE FM LTD      MITIE FM LIMITED  ",607165.34
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",337.39,"023185            ","ICMP MANAGEMENT LI023185            ",607502.73
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",347.37,"SI-782662         ","THE GYM LIMITED   SI-782662         ",607850.10
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",349.50,"238227            ","INFORMATICA SOFTWA238227            ",608199.60
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",350.33,"8469  CROWN BINGO ","CROWN BINGO       8469  CROWN BINGO ",608549.93
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",356.60,"2000 2001283848 K ","QUADIENT UK LTD   2000 2001283848 K ",608906.53
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",367.82,"REQ               ","PRACTICE PLUS GROUREQ               ",609274.35
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",371.65,"BOA UK PSA1       ","UK STANTEC CONSULTBOA UK PSA1       ",609646.00
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",390.33,"WRAPEX LIQUIDLINE ","WRAPEX LIMITED    WRAPEX/LIQUIDLINE ",610036.33
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",409.58,"12256             ","MILFORD WATERFRONT12256             ",610445.91
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",452.03,"CINVEN LIMITED    ","CINVEN LIMITED    CINVEN LIMITED    ",610897.94
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",453.46,"BACS REMITTANCE PL","S&Y CHISLEHURST   BACS REMITTANCE PL",611351.40
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",457.60,"071125-1200-GBP   ","ESTERCHEM LTD     071125-1200-GBP   ",611809.00
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",470.64,"EDEN PROJECT      ","EDEN PROJECT NW   EDEN PROJECT      ",612279.64
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",479.52,"BANK113 6         ","CINCH CARS LIMITEDBANK113/6         ",612759.16
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",486.11,"AUDI TETB 5 11 25 ","GROUP 1 RETAIL LTDAUDI TETB 5 11 25 ",613245.27
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",491.61,"SI-782529 SI-78303","SMI INT GROUP LIMISI-782529 SI-78303",613736.88
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",502.08,,"COLLIERS INTERNATI",614238.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",503.33,"8470 CROWN BINGO  ","CROWN BINGO & SOCI8470 CROWN BINGO  ",614742.29
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",557.86,"6000006931        ","GG LONDON LTD     6000006931        ",615300.15
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",580.20,"SI-782023         ","MATTEL UK LTD     SI-782023         ",615880.35
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",583.92,"1151671362        ","COOKES FURNITURE L1151671362        ",616464.27
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",606.29,,"CANNON PACKING    ",617070.56
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",609.33,"112608            ","EUROSTAR PAY ACC  112608            ",617679.89
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",642.08,"23639             ","ROMANS GROUP UK   23639             ",618321.97
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",714.29,"BACS REMITTANCE PL","S&Y WIMBLEDON     BACS REMITTANCE PL",619036.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",746.00,"BMW COLCH 5 11 25 ","GROUP 1 RETAIL LTDBMW COLCH 5 11 25 ",619782.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",769.19,"AUDI SWIND 5 11 25","GROUP 1 RETAIL LTDAUDI SWIND 5 11 25",620551.45
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",769.40,"SI-781921         ","THE GROUNDWORK SOUSI-781921         ",621320.85
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",781.68,"2938930           ","EA CREDITORS DANSK2938930           ",622102.53
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",786.60,"11035983          ","PIONEER FOODS UK  11035983          ",622889.13
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",808.72,"BACS REMITTANCE PL","S&Y COVENTRY      BACS REMITTANCE PL",623697.85
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",821.75,"HEX BACS          ","FRENCH DUNCAN LLP HEX BACS          ",624519.60
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",832.08,"SI-787242         ","ARK SYNDICATE MANASI-787242         ",625351.68
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",879.39,"411790V 251104    ","ASI LONDON E LIMIT411790V 251104    ",626231.07
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",956.63,"SI783731          ","AMERICAN AIRLINES SI783731          ",627187.70
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",981.20,"GB1124000033902025","INDIVIOR UK LTD   GB1124000033902025",628168.90
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",984.40,"BMW READ 5 11 25  ","GROUP 1 RETAIL LTDBMW READ 5 11 25  ",629153.30
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1010.96,"SI-783348         ","SPECIALIST RISK GRSI-783348         ",630164.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1059.60,"505967620         ","CARDNET  505967620505967620         ",631223.86
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1062.80,"020990 - HAILEYBUR","HAILEYBURY COLLEGE020990 - HAILEYBUR",632286.66
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1064.71,"PARKLANE          ","PARKLANE PROPERTIEPARKLANE          ",633351.37
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1071.23,"BACS REMITTANCE PL","S&Y PRESTON       BACS REMITTANCE PL",634422.60
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1088.60,,"CORNERSTONE T I LT",635511.20
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1121.70,"LIQ003-001        ","DAC BEACHCROFT SERLIQ003-001        ",636632.90
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1226.04,"KLIQ1             ","CLARE COLLEGE     KLIQ1             ",637858.94
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1230.32,"SI-783923         ","CUSHMAN AND WAKEFISI-783923         ",639089.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1241.44,"174433            ","NAPP PHARMACEUTIC 174433            ",640330.70
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1261.46,"SI-782181         ","CADENCE DESIGN SYSSI-782181         ",641592.16
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1394.01,"493855            ","REGENERON UK LIMIT493855            ",642986.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1404.73,"0002000425473     ","MCCAIN FOODS  G.B.0002000425473     ",644390.90
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1452.12,"SAVILLS-B805947   ","SAVILLS UK LTD    SAVILLS-B805947   ",645843.02
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1484.04,"LIQU1             ","BLPS LIMITED      LIQU1             ",647327.06
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1496.47,"506126572         ","CARDNET  506126572506126572         ",648823.53
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1573.35,"PAY  2001318180 K ","COMPASS PAYMENT COPAY  2001318180 K ",650396.88
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1598.76,"LIQLIN001         ","FREIGHTLINER LTD  LIQLIN001         ",651995.64
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1646.37,"SLIQ100           ","RAILPEN LTD       SLIQ100           ",653642.01
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1818.25,"SI-780720         ","SPECIALIST RISK GRSI-780720         ",655460.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2057.49,,"CALBER FACILITIES ",657517.75
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2226.01,"EFT-005306523     ","CUSHMAN   WAKEFIELEFT-005306523     ",659743.76
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2293.53,"METRO SUPPLY CHAIN","METRO SUPPLY CHAINMETRO SUPPLY CHAIN",662037.29
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2464.21,"2960              ","GREAT PORTLAND EST2960              ",664501.50
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2711.06,"BACS REMITTANCE PL","ALLEN FORD UK LIM BACS REMITTANCE PL",667212.56
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2799.61,"4591225           ","JONES LANG LASALLE4591225           ",670012.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2988.68," LIQ01            ","DOWNING COLLEGE    LIQ01            ",673000.85
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",3088.36,"0                 ","THE CROWN ESTATE  0                 ",676089.21
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",3091.00,"22742000059705    ","THORNTON  ROSS LIM22742000059705    ",679180.21
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4286.75,,"DFS TRADING LTD   ",683466.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4475.89,"5801              ","LNER LTD          5801              ",687942.85
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",7112.00,"REQ               ","WT UK OPCO 4 LTD  REQ               ",695054.85
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",9732.87,,"CARE UK COMMUNITY ",704787.72
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",78312.33,,"PM LLP OFFICE BIRM",783100.05
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bill Payment",52.85,,"PRESTIGE DENTAL STPRE007            ",783152.90
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-147.40,"LIQUIDGIN         ","FFFN              LIQUIDGIN         ",783005.50
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-334.04,"6HVJ7CA           ","GOODNUS           6HVJ7CA           ",782671.46
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-380.51,"32712746GGXRQMRYPO","GOOGLE IRELAND LTD32712746GGXRQMRYPO",782290.95
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-402.20,"JLL001 202515110  ","AMAS LTD          JLL001 202515110  ",781888.75
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit Initial Payment",-442.58,,"WATER PLUS        7004769887        ",781446.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GCFXMCXLFU","GOOGLE IRELAND LTD32712746GCFXMCXLFU",780946.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GZD29IS9VO","GOOGLE IRELAND LTD32712746GZD29IS9VO",780446.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-593.00,"901436906         ","GLASGOW COUNCIL   901436906         ",779853.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-946.30,"ENAGT7A-GLENIGAN  ","GLENIGAN LTD      ENAGT7A-GLENIGAN  ",778906.87
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-319235.31,"SUPP PAY RUN      ","1152409097        SUPP PAY RUN      ",459671.56
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",8933.90,"MOTHER LONDON LIMI","MOTHER LONDON LIMIPLAE6FB9CC8CC2749D27015126255438000N180002     40     07NOV25 01:51     ",468605.46
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"ATLANTIC PUMPS LTD","ATLANTIC PUMPS LTDATLANTIC PUMPS LTD51023130488691000N560009     40     07NOV25 02:31     ",468965.46
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",534.28,"CHOPSTIX RESTAURAN","CHOPSTIX RESTAURANCHOPSTIX RESTAURAN000000FT25310SFBKW230580     40     07NOV25 02:32     ",469499.74
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",93.60,"WORLDLINE MERCHANT","WORLDLINE MERCHANT202511060302150   010F274253111N4H  608382     10     07NOV25 02:33     ",469593.34
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",537.69,"BATTENS SOLICITORS","BATTENS SOLICITORSSI-783016/788118  20023834129126000N602437     40     07NOV25 02:39     ",470131.03
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",68487.19,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    58024032313305000N602421     40     07NOV25 02:40     ",538618.22
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",133.67,"CHELMSFORD SAFETY ","CHELMSFORD SAFETY CHELMSFORD SAFETY 21024124536605000N600513     40     07NOV25 02:41     ",538751.89
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",303.51,"BRADLEYS LTD      ","BRADLEYS LTD      BRADLEYS LTD      60024224102643000N602049     40     07NOV25 02:45     ",539055.40
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",394.76,"ANDERSON STRATH FI","ANDERSON STRATH FIANDERSON STRATHERN49023127116123000R830608     40     07NOV25 02:45     ",539450.16
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1028.88,"CMC MARKETS UK PLC","CMC MARKETS UK PLCCMC MARKETS UK PLC07030124415979000N600001     40     07NOV25 03:01     ",540479.04
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",133.52,"COLEBROOK & BURGES","COLEBROOK & BURGES3060 AUDITEES     26024129747066000N601508     40     07NOV25 03:01     ",540612.56
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1299.80,"CHARLES HURST LTD ","CHARLES HURST LTD CHURST            32024021139199000N016714     40     07NOV25 03:02     ",541912.36
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",111.94,"FRECKER LIMITED T ","FRECKER LIMITED T/LIQUIDLINE        48023339478533000N541058     40     07NOV25 03:03     ",542024.30
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",114.00,"WORKPAD LIMITED   ","WORKPAD LIMITED   WORKPAD SI-739268 08023249002120000N560014     40     07NOV25 03:09     ",542138.30
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",300.66,"POLICYBEE LTD     ","POLICYBEE LTD     POLICYBEE LTD     64024116964538000N536124     40     07NOV25 03:10     ",542438.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1229.47,"AUTO WEST LONDON L","AUTO WEST LONDON L23810             25023426326778000N605006     40     07NOV25 03:11     ",543668.43
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",104.00,"CORNW PARTN NHS FT","CORNW PARTN NHS FTCORN PART NHSFT   40023421326102000N607080     40     07NOV25 03:17     ",543772.43
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",86.04,"GLENCAR CONSTRUCTI","GLENCAR CONSTRUCTIGLENCAR CONSTCRUTI52023931212182000N600221     40     07NOV25 03:17     ",543858.47
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",856.95,"BEAUMONT SEYMOUR L","BEAUMONT SEYMOUR LBEAUMONT SEYMOUR L36023114661536000N600606     40     07NOV25 03:19     ",544715.42
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2004.71,"NORTHWIND 5S LIMIT","NORTHWIND 5S LIMITGOALS 18068       16023146692862000R830706     40     07NOV25 03:21     ",546720.13
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",81.17,"ST EDMUNDSBURY AND","ST EDMUNDSBURY ANDST EDS & IPS MAT  02023053976854000R162217     40     07NOV25 03:23     ",546801.30
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",192.56,"ARROW COUNTY SUPPL","ARROW COUNTY SUPPLWIZ20251105N1     55023213298467000N600001     40     07NOV25 03:26     ",546993.86
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3779.06,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    05023552851573000N602421     40     07NOV25 03:26     ",550772.92
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",954.53,"POWER ON CON LTD  ","POWER ON CON LTD  NO REF            MF0011465383D9F000200000     40     07NOV25 03:27     ",551727.45
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",56.42,"SYCHEM LIMITED    ","SYCHEM LIMITED    SYCHEM LTD        42023455773717000N522118     40     07NOV25 03:34     ",551783.87
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",104.92,"BROMLEY YOUTH MUSI","BROMLEY YOUTH MUSISI-783090 - BYMT  01023736785834000N600402     40     07NOV25 03:37     ",551888.79
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1680.36,"CLOUDFM INTEGRATED","CLOUDFM INTEGRATEDCLOUD FM          MF00594653853F3600202275     40     07NOV25 03:37     ",553569.15
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",60.26,"XEINADIN NW LTD   ","XEINADIN NW LTD   16678             MF0003465385AE7200205558     40     07NOV25 03:43     ",553629.41
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",289.93,"G3R CURRENT AC 1  ","G3R CURRENT AC 1  G3 QB             MF000946538572BA00204867     40     07NOV25 03:44     ",553919.34
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",188.89,"STATKRAFT AS      ","STATKRAFT AS      SI-782809         FP085KHKAMVLX958B4301281     10     07NOV25 05:24     ",554108.23
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",188.89,"STATKRAFT AS      ","STATKRAFT AS      SI-782808         FP085KHKAMYU4323B0301281     10     07NOV25 05:24     ",554297.12
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",188.89,"STATKRAFT AS      ","STATKRAFT AS      SI-782807         FP085KHKAM137666B6301281     10     07NOV25 05:24     ",554486.01
