Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",168.71,"INVOICE SI-775364 ","FLOKK LTD         INVOICE SI-775364 ",599805.84
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",171.89,"JLR EXETER BACS   ","EXETER JLR        JLR EXETER BACS   ",599977.73
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",188.89,"1151972520        ","MAXWOOD WASHROOMS 1151972520        ",600166.62
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",263.96,,"HOLCIM UK LIMITED ",600430.58
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",316.93,"GPI TOY WIRRAL    ","BEADLES TOYOTA W  GPI TOY WIRRAL    ",600747.51
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",322.06,"SI-781262         ","B/W  1            SI-781262         ",601069.57
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",400.01,"A C 6270          ","JOHN PEASE MOTOR  A/C 6270          ",601469.58
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",408.31,"SEE ADVICE        ","PALM PAPER LIMITEDSEE ADVICE        ",601877.89
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",420.00,"GBSC 0001109052 K ","DS SMITH BUSINESS GBSC 0001109052 K ",602297.89
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",444.12,"BACS REMITTANCE PL","ADDISON MOTORS    BACS REMITTANCE PL",602742.01
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",453.49,"JLR TRURO BACS    ","TRURO JLR         JLR TRURO BACS    ",603195.50
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",492.49,"ALDERMANS         ","ALDERMANS         ALDERMANS         ",603687.99
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",542.14,,"SNOWS             ",604230.13
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",570.98,"V0002024          ","NW UK F3 BIDCO OP V0002024          ",604801.11
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",571.04,"GP1 AUDI ST 09 10 ","GROUP 1 RETAIL LTDGP1 AUDI ST 09 10 ",605372.15
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",615.30,"GBHG 0001149802 K ","DS SMITH PLC      GBHG 0001149802 K ",605987.45
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",661.03,"1150005276        ","MKCOUNCIL FINANCE 1150005276        ",606648.48
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",661.36,"PMT00000217       ","THERMOTRAFFIC LTD PMT00000217       ",607309.84
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",664.20,,"FORTERRA BP HSBC  ",607974.04
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",720.00,"1152246149        ","CRM STUDENTS LTD  1152246149        ",608694.04
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",777.05,"506126572         ","CARDNET  506126572506126572         ",609471.09
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",795.18,"3404 2000145731 K ","CANADA LIFE LTD   3404 2000145731 K ",610266.27
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",847.19,"11255             ","HOWARD CON LTD    11255             ",611113.46
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",877.30,"STRUKTA GROUP LTD ","STRUKTA           STRUKTA GROUP LTD ",611990.76
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",901.80,"MARRIOTT INTERNATI","CITIBANK IRE FIN SMARRIOTT INTERNATI",612892.56
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",904.10,,"BDW ANGLIA        ",613796.66
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1006.22,"GPBC008202        ","BCA LIMITED NO1 ACGPBC008202        ",614802.88
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1171.95,"SI 777392 SI 7757 ","GATELEY PLC       SI 777392 SI 7757 ",615974.83
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1279.78,"505967620         ","CARDNET  505967620505967620         ",617254.61
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1393.18,"00000000000349692 ","BNP PARIBAS REAL  00000000000349692 ",618647.79
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1536.47,,"VISTRY NHC        ",620184.26
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",1573.28,"121768            ","MACRO GROUP LIMITE121768            ",621757.54
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2076.22,"SHIPLEY BROS LTD  ","SHIPLEY BROTHERS LSHIPLEY BROS LTD  ",623833.76
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2294.28,"505967620         ","CARDNET  505967620505967620         ",626128.04
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2574.12,"3600 2000503620 K ","MCBC  UK  LIMITED 3600 2000503620 K ",628702.16
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2926.00,"0079 0020001430 K ","HQW AEROSPACE     0079 0020001430 K ",631628.16
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4245.20,"3300153510        ","ALDI STORES LTD   3300153510        ",635873.36
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",8232.12,"1459070           ","BALFOUR BEATTY GRO1459070           ",644105.48
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bill Payment",275.08,,"HIL               HILLCROFT A/C     ",644380.56
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit Initial Payment",-143.64,,"FLEETCHECK LTD    PARLIQUIDLINE     ",644236.92
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-162.00,"MIS001 PI 074811  ","THE GIRL OF SANDWIMIS001 PI/074811  ",644074.92
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit Initial Payment",-420.00,,"FLEETCHECK LTD    PARLIQUIDLINE     ",643654.92
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-443.44,"AS60250904        ","ALLSTAR           AS60250904        ",643211.48
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746G33QVXOR86","GOOGLE IRELAND LTD32712746G33QVXOR86",642711.48
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GYX9K7NJ2P","GOOGLE IRELAND LTD32712746GYX9K7NJ2P",642211.48
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-217927.33,"DISC PAYMENT RUN  ","1152190143        DISC PAYMENT RUN  ",424284.15
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",78.48,"WORLDLINE MERCHANT","WORLDLINE MERCHANT202511040293159   010F274253091GY6  608382     10     05NOV25 02:03     ",424362.63
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",108031.12,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    30023620691467000N602421     40     05NOV25 02:37     ",532393.75
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",96.36,"FRANCESCO HAIR CON","FRANCESCO HAIR CONNEWCASTLE SUPPLIER31023126794065000N541027     40     05NOV25 02:38     ",532490.11
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",11561.14,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    50023620830872000N602421     40     05NOV25 02:40     ",544051.25
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",192.43,"CLEARWATER CORPORA","CLEARWATER CORPORACLEARWATER        09023206629721000N011001     40     05NOV25 02:47     ",544243.68
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",921.96,"WILTON BRADLEY LIM","WILTON BRADLEY LIMWILTON BRADLEY LTD00152485632BBNPXLZ090222     40     05NOV25 03:13     ",545165.64
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",578.74,"TARGET HEALTHCARE ","TARGET HEALTHCARE IVPT              00156648632BDGHDXX090222     40     05NOV25 03:14     ",545744.38
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",31637.20,"NAYAX FS CMA      ","NAYAX FS CMA      2000364656PAYMENT FPYT5Q3SD6Q1      609242     10     05NOV25 04:01     ",577381.58
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",204.00,"MARITIME INSIGHTS ","MARITIME INSIGHTS INV SI-766654     100000001649920259306260     10     05NOV25 04:32     ",577585.58
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",481.20,"JAGUAR LAND","F/FLOW JAGUAR LAND2001738824  JLR ADV 2001738824, ACCO",578066.78
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",751.83,"TORONTO DOM","F/FLOW TORONTO DOMSI-780832/SI-777071                 ",578818.61
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",908.00,"LITTLE NANS LTD   ","LITTLE NANS LTD   23272             f8294d5f210c49578e040605     10     05NOV25 07:21     ",579726.61
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",393.94,"LTS ADVISORY LIMIT","LTS ADVISORY LIMITXP3310067591459660185008     10     05NOV25 08:01     ",580120.55
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",735.86,"THE DIFFEREN LTD  ","THE DIFFEREN LTD  SI-784022         RP4659980807393900205541     10     05NOV25 08:45     ",580856.41
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2965.03,"ADDEPAR INC       ","ADDEPAR INC       XP5157959120958594185008     10     05NOV25 08:48     ",583821.44
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",232.02,"ADDEPAR INC       ","ADDEPAR INC       XP7439138607270400185008     10     05NOV25 08:48     ",584053.46
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",174.00,"OLIVE LANE STORES ","OLIVE LANE STORES 10063             100000001649994432309087     10     05NOV25 09:05     ",584227.46
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"GUEST365 LIMITED  ","GUEST365 LIMITED  SI-791330 MAINTENAREV623340665397279040075     10     05NOV25 09:14     ",584587.46
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",53.41,"ANFOLD SOFTWARE LT","ANFOLD SOFTWARE LTSI-763409         dc19b52636b54cb4b1040473     10     05NOV25 09:51     ",584640.87
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",296.40,"SMITH FARMS RE VO ","SMITH FARMS RE VO MILLERS SI-791725 RP4659980819134500202173     10     05NOV25 10:17     ",584937.27
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",534.97,"FLEXIMIZE SRV LTD ","FLEXIMIZE SRV LTD 281475429150824   010F274253094XNC  608382     10     05NOV25 10:19     ",585472.24
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2441.76,"HRB HOTEL COMPANY ","HRB HOTEL COMPANY 5041373364015011HN404170     10     05NOV25 10:46     ",587914.00
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2910.00,"MON MOTORS LIMITED","MON MOTORS LIMITEDSPF-S-602894      100000001650051881309249     10     05NOV25 10:49     ",590824.00
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",367.59,"ROMFORD PLAS LTD  ","ROMFORD PLAS LTD  21772             RP4679963226236800201221     10     05NOV25 10:49     ",591191.59
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",33.00,"REVENUE SCOTLAND  ","REVENUE SCOTLAND  RS6847156CTYM     59105812132383000N607080     40     05NOV25 10:58     ",591224.59
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",483.19,"ADVANCE SUPPLIES  ","ADVANCE SUPPLIES  ADVANCE SUPPLIES  11105924691346000N536124     10     05NOV25 10:59     ",591707.78
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",814.43,"OLIVE LANE STORES ","OLIVE LANE STORES 11211             100000001650072444309087     10     05NOV25 11:25     ",592522.21
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",319.68,"DANTHERM GROUP LIM","DANTHERM GROUP LIMCALOREX           FP085KFJCF1IC815D9301281     10     05NOV25 11:32     ",592841.89
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",38.43,"G MERCER          ","G MERCER          604249            600000001659013323111390     10     05NOV25 11:51     ",592880.32
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",967.50,"THE OLD FLIGHT HOU","THE OLD FLIGHT HOUINV NO. 792414    200000001655254625309635     10     05NOV25 11:56     ",593847.82
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",221.16,"NORTH WEST TIMBER ","NORTH WEST TIMBER NWTT LTD          YBBPI1219495021263050277     10     05NOV25 12:19     ",594068.98
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",119.97,"1 RENESAS E","F/FLOW 1/RENESAS E3024F  SI-782955  ",594188.95
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",594.12,"SAILPOINT         ","SAILPOINT         XP3362896059532273185008     10     05NOV25 12:50     ",594783.07
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",602.70,"PRECON PRODUCTS LT","PRECON PRODUCTS LTPRECON PRODUCTS   600000001659056460306422     10     05NOV25 13:04     ",595385.77
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",672.76,"BROOMGROVE JUNIOR ","BROOMGROVE JUNIOR 300000001662698794309216     10     05NOV25 13:11     ",596058.53
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",184.33,"EQUALS OPERATING  ","EQUALS OPERATING  SI-770711         MF002246537EFC0E00203647     10     05NOV25 13:15     ",596242.86
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",-6000.00,"RIN003 PR21146565 ","RINGGO            400000001664151489RIN003 PR21146565 180002     10     05NOV25 13:30     ",590242.86
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",-4000.00,"MIS001 P 093714   ","TGC GARDEN MACHINE500000001659299243MIS001 P/093714   536124     10     05NOV25 13:30     ",586242.86
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",277.23,"FREEDOM CHUR      ","FREEDOM CHUR      S-603954          953265605331501101403725     10     05NOV25 13:35     ",586520.09
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",736.18,"VITASPORTS GLOBAL ","VITASPORTS GLOBAL VITA SPORTS 23485 REV623507736528360230120     10     05NOV25 13:52     ",587256.27
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",103.99,"HOME GROWN HOTELS ","HOME GROWN HOTELS HOMEGROWNHOTELS   00155998632BBYDNRG090222     40     05NOV25 14:11     ",587360.26
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",115.72,"CORVIDE GBP       ","CORVIDE GBP       SI 786196         MF0001465383153A00202674     10     05NOV25 14:31     ",587475.98
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",32.40,"REDBOXVR LTD      ","REDBOXVR LTD      18597             HUBXE8EEE14836E6D5090129     10     05NOV25 14:32     ",587508.38
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",335.71,"RYDER-DAVIES & PAR","RYDER-DAVIES & PARRYDER-DAVIES VETS 600000001659108711309985     10     05NOV25 14:34     ",587844.09
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",225.60,"CROSS OCEAN ADVISE","CROSS OCEAN ADVISES-603805          16150023169990000R165915     10     05NOV25 15:00     ",588069.69
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",545.06,"BOUX AVENUE LIMITE","BOUX AVENUE LIMITESI-777792         13151849018926000N600404     10     05NOV25 15:18     ",588614.75
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2189.75,"DUKOSI LIMITED    ","DUKOSI LIMITED    2550738291515011HN402044     10     05NOV25 15:19     ",590804.50
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",308.96,"ST BLAZEY SERVICE ","ST BLAZEY SERVICE 20765             600000001659136052309876     10     05NOV25 15:21     ",591113.46
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1037.19,"WARRANT OFFICERS  ","WARRANT OFFICERS  SI-788447         RP4679963276306800209940     10     05NOV25 15:56     ",592150.65
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",30.88,"TRIANGLE BUILDING ","TRIANGLE BUILDING SI-793004         52160320183839000R832104     10     05NOV25 16:03     ",592181.53
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",421.34,"OLYMPUS OPCO LTD  ","OLYMPUS OPCO LTD  AUTO PAYMENT      348380081615027XNC401804     40     05NOV25 16:18     ",592602.87
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",8767.04,"ARIA HEALTHCARE GR","ARIA HEALTHCARE GRAUTO PAYMENT      807083081615029XNC401804     40     05NOV25 16:18     ",601369.91
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1583.55,"CREATIVE VIDEO PRO","CREATIVE VIDEO PRO9925163402715011HN404354     10     05NOV25 17:20     ",602953.46
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",78.92,"ROYAL NAVAL AIR ST","ROYAL NAVAL AIR ST4967              100000001650286707309998     10     05NOV25 17:24     ",603032.38
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",619.20,"THE OLIVER TWIST (","THE OLIVER TWIST (OLIVER TWIST      200000001655466464309950     10     05NOV25 17:49     ",603651.58
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",238.08,"F+M AUTO AMUSE LT ","F+M AUTO AMUSE LT 20628             RP4679963311538200206719     10     05NOV25 19:37     ",603889.66
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",355.85,"LITTLE PICKLES PLA","LITTLE PICKLES PLASI-788099         HUBX95E96D5D13A409090150     10     05NOV25 21:44     ",604245.51
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",597.40,"AG MOTORS OVER LIM","AG MOTORS OVER LIM7697              600000001659357873309447     10     05NOV25 22:03     ",604842.91
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Sweeping",1361.90,,"FROM30788313547260",606204.81
05/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",606204.81,,,606204.81
