Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",2158.85,"BML000000000      ","BARTLETT MITCHELL BML000000000      ",825107.81
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",3046.66,"JNB000429244 SI-78","IW G     S        JNB000429244 SI-78",828154.47
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4625.53,"BACS REMITTANCE PL","LOOKERS MOTOR GROUBACS REMITTANCE PL",832780.00
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",4835.32,"SI768366          ","TATE AND LYLE INTLSI768366          ",837615.32
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",5900.06,"JAGUAR            ","IBERITAL UK LIMITEJAGUAR            ",843515.38
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",9305.28,"BSL000000000      ","BAXTER STOREY LIMIBSL000000000      ",852820.66
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",390.59,"018500819192182   ","018500819192182   CULLIGAN SHARED SEXP5608431994669965185008     40     12NOV25 00:30     ",853211.25
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-100.00,"000000000001122241","MIDLAND EXPRESSWAY000000000001122241",853111.25
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-100.00,"AD87A490712459750 ","DART CHARGE       AD87A490712459750 ",853011.25
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-146.26,"SE00175           ","UP99 ENTERPRISE RESE00175           ",852864.99
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-359.75,"SE00175           ","UP99 ENTERPRISE RESE00175           ",852505.24
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GEHYV3D0ZC","GOOGLE IRELAND LTD32712746GEHYV3D0ZC",852005.24
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GJI8HYY2GS","GOOGLE IRELAND LTD32712746GJI8HYY2GS",851505.24
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-500.00,"32712746GSEY3NWBEB","GOOGLE IRELAND LTD32712746GSEY3NWBEB",851005.24
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-760.86,"7090647020        ","LLOYDS BANK PLC AF7090647020        ",850244.38
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-1157.53,"SE00175           ","UP99 ENTERPRISE RESE00175           ",849086.85
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-2023.38,"SE00175           ","UP99 ENTERPRISE RESE00175           ",847063.47
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-2505.19,"7090581410        ","LLOYDS BANK PLC AF7090581410        ",844558.28
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-4474.30,"AS60250904        ","ALLSTAR           AS60250904        ",840083.98
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Direct Debit or Bacs Payment",-648134.03,"000917597281      ","HMRC E VAT        000917597281      ",191949.95
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",88.41,"WORLDLINE MERCHANT","WORLDLINE MERCHANT202511110225106   010F274253161A1D  608382     10     12NOV25 02:18     ",192038.36
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",184.10,"BETTAVEND LIMITE  ","BETTAVEND LIMITE  REFUND            21023357636060000N522118     40     12NOV25 02:44     ",192222.46
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",254.94,"LIFE SCIENCES HUB ","LIFE SCIENCES HUB 13286             16023405940439000N522106     40     12NOV25 02:46     ",192477.40
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2812.90,"TOWER LEASING LIMI","TOWER LEASING LIMI60242190032306    64023504951498000N602421     40     12NOV25 02:48     ",195290.30
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",5560.17,"THE DUTTON-FORSHAW","THE DUTTON-FORSHAWLOOKERS FORD      48030251966531000N016714     40     12NOV25 03:02     ",200850.47
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1810.25,"S JENNINGS LIMITED","S JENNINGS LIMITEDLOOKERS           09030254455949000N016714     40     12NOV25 03:02     ",202660.72
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",19223.12,"CHARLES HURST LTD ","CHARLES HURST LTD CHURST            02030257945996000N016714     40     12NOV25 03:03     ",221883.84
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",829.90,"S.JENNINGS LIMITED","S.JENNINGS LIMITEDSEPT INVOICES     55030255195827000N016714     40     12NOV25 03:03     ",222713.74
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",918.38,"IOTP GBP          ","IOTP GBP          PAYRUN            BX2511075927056200200000     40     12NOV25 03:04     ",223632.12
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",342.42,"SWCL              ","SWCL              INVOICE 747971    BX2511045888364800205558     40     12NOV25 03:21     ",223974.54
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",36.00,"DIGI 2 O LTD SW  F","DIGI 2 O LTD SW  FSI-746962         BX2511115946994100202741     40     12NOV25 03:24     ",224010.54
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",456.70,"SEAT              ","SEAT              SEAT CREWE BACS   MF001246538BACE700200000     40     12NOV25 03:27     ",224467.24
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",31803.23,"NAYAX FS CMA      ","NAYAX FS CMA      2000364656PAYMENT FT04G9C1H8ZJ      609242     10     12NOV25 04:01     ",256270.47
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",309.60,"BLUS LTD T AS BL  ","BLUS LTD T/AS BL  BLUSHES ACC 18855 RP4673266891872600202015     40     12NOV25 05:02     ",256580.07
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",2665.92,"ALLIANZ GLO","F/FLOW ALLIANZ GLOSI-793836 4.11.2025 SI-793839 4.11.2",259245.99
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",853.02,"1 GERSON LE","F/FLOW 1/GERSON LESI-777766         ",260099.01
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1069.60,"F G CARS LTD      ","F G CARS LTD      SI-648897         13082503991300000N601410     10     12NOV25 08:25     ",261168.61
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3567.46,"WAYVE TECHNOLOGIES","WAYVE TECHNOLOGIES3925742063802111HN401608     10     12NOV25 08:36     ",264736.07
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",218.57,"BEARSDEN GOLF CLUB","BEARSDEN GOLF CLUBBGC SI-793211     300000001666430669805401     10     12NOV25 09:03     ",264954.64
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",277.56,"IVY FARM TECHNOLOG","IVY FARM TECHNOLOGSI-770318         TW0000001587563405608464     10     12NOV25 09:03     ",265232.20
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1410.36,"ADDEPAR INC       ","ADDEPAR INC       XP6605985056184057185008     10     12NOV25 09:13     ",266642.56
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",297.44,"APACOR LIMITED    ","APACOR LIMITED    APACOR LTD 17359  500000001663030037309111     10     12NOV25 09:20     ",266940.00
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",32.40,"BILL ROGERSON SAFE","BILL ROGERSON SAFEINVOICE SI-790494 251112101619826991772605     10     12NOV25 10:16     ",266972.40
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",231.68,"DALCOUR MACLAREN L","DALCOUR MACLAREN LEFT-046038        60102057294629000N607003     40     12NOV25 10:20     ",267204.08
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",594.00,"DALCOUR MACLAREN L","DALCOUR MACLAREN LEFT-046037        59102057294028000N607003     40     12NOV25 10:21     ",267798.08
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Debit",-1090.59,"CV VAT          ","CV VAT            TO 02632786 309837",266707.49
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",700.30,"BOOMTOWN FESTIVAL ","BOOMTOWN FESTIVAL NO REF            MF001146538C612700201204     10     12NOV25 11:45     ",267407.79
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",207.98,"SECRET GREEK LTD  ","SECRET GREEK LTD  20828 (OCT & NOV20REV629481099755868042909     10     12NOV25 11:48     ",267615.77
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",27.47,"24A CENT AVE      ","24A CENT AVE      SI- 791562        522489129511211101403519     10     12NOV25 11:59     ",267643.24
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",2218.72,"1 N+B SERVI","F/FLOW 1/N+B SERVINO.SI787883/27.10.2025NO.SI791      ",269861.96
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",469.39,"SERVICE FUNDS RAF ","SERVICE FUNDS RAF SI-794949         600000001662896568309447     10     12NOV25 12:25     ",270331.35
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",23.47,"BOARDLEY AND ROBER","BOARDLEY AND ROBERBOARDLEY          400000001667982604309455     10     12NOV25 12:38     ",270354.82
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",204.00,"AMBRIS LLP ","F/FLOW AMBRIS LLP INVOICE SI-787778 ",270558.82
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",322.46,"BARDILLS ROSES 7YY","BARDILLS ROSES 7YYBARDILLS          57125443933473000N601323     10     12NOV25 12:54     ",270881.28
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",24.22,"COLL AC LTD SW FMQ","COLL AC LTD SW FMQSI-764520         BX2511125963248800200675     10     12NOV25 13:39     ",270905.50
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",180.24,"MED INS & ADVISORY","MED INS & ADVISORYSI-758093         15135344374439000N536124     10     12NOV25 13:53     ",271085.74
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",280.38,"AMUNDI  UK  LIMITE","AMUNDI  UK  LIMITE232822            50135359201757000R151000     10     12NOV25 13:53     ",271366.12
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",259.63,"MDCASC DSLC       ","MDCASC DSLC       SPF-S-605665      RP4659981744391400207785     10     12NOV25 14:00     ",271625.75
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",120.04,"FURZE STORES      ","FURZE STORES      LIQUIDLINE        000000000372130984089299     10     12NOV25 14:01     ",271745.79
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",504.48,"JCT600 LIMITED    ","JCT600 LIMITED    JCT600VW          500000001663183455300002     10     12NOV25 14:12     ",272250.27
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",27.47,"24A CENT AVE      ","24A CENT AVE      SI-791562         982865653241211101403519     10     12NOV25 14:23     ",272277.74
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",646.16,"ANDEL LIMITED     ","ANDEL LIMITED     ANDEL LTD         30144251032028000N536107     10     12NOV25 14:42     ",272923.90
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1281.72,"DONALDS GARAGE IPS","DONALDS GARAGE IPS8069236494412111HN403615     10     12NOV25 14:49     ",274205.62
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",139.40,"ACA INVERNESS BODY","ACA INVERNESS BODYARNCLARK 5410     32145908572907000R832127     10     12NOV25 14:59     ",274345.02
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",723.47,"GJB DEVELOPMENTS L","GJB DEVELOPMENTS LNO REF            MF000946538E3DCF00207767     10     12NOV25 15:06     ",275068.49
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",954.82,"ACA WARRINGTON MOT","ACA/WARRINGTON MOT10644             57151629302225000R832127     10     12NOV25 15:16     ",276023.31
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",115.24,"SAILAWAY ST ANTH  ","SAILAWAY ST ANTH  AC 11249          RP4679964347811600206719     10     12NOV25 15:17     ",276138.55
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",132.05,"ACA LINWOOD BODYSH","ACA/LINWOOD BODYSH17584             25152009032132000R832127     10     12NOV25 15:20     ",276270.60
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",481.08,"ACA STIRLING REN H","ACA STIRLING REN/HACCT  4385        56153918811051000R832127     10     12NOV25 15:39     ",276751.68
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",413.66,"ACA WIGAN MOTORSTO","ACA/WIGAN MOTORSTO5316  WIGAN MTS   57153918884052000R832127     10     12NOV25 15:39     ",277165.34
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"UNIVERSITY OF CHIC","UNIVERSITY OF CHICSI-792434         3470f7e1b27a422a94040473     10     12NOV25 15:46     ",277525.34
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2936.78,"ACA MOTHERWELL    ","ACA/MOTHERWELL    4280 SI82090      21155950490836000R832127     10     12NOV25 15:59     ",280462.12
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1434.09,"STEMCOR HOLDINGS 2","STEMCOR HOLDINGS 213657             418137210612126WAH401160     40     12NOV25 16:01     ",281896.21
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1325.40,"ELLISONS COL BUS  ","ELLISONS COL BUS  NO REF            MF002146538E4FC900202275     10     12NOV25 16:06     ",283221.61
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",747.96,"ACA WEST BROMWICH ","ACA/WEST BROMWICH 4183/ACWB         54160715904070000R832127     10     12NOV25 16:07     ",283969.57
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",502.24,"ACA WISHAW VW     ","ACA/WISHAW VW     ACC4427 OCT       62160828747161000R832127     10     12NOV25 16:08     ",284471.81
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",475.42,"ACA WIGAN         ","ACA/WIGAN         4452              62161025137924000R832127     10     12NOV25 16:10     ",284947.23
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",318.27,"ACA AYR BYD       ","ACA/AYR BYD       4198              59161521365320000R832127     10     12NOV25 16:15     ",285265.50
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",1463.18,"LGC LIMITED","F/FLOW LGC LIMITEDSI-781814, 785251,785314  SI-781814,",286728.68
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",259.19,"MMG JAG IPSWICH   ","MMG JAG IPSWICH   SI-739025         BX2511125960932200201768     10     12NOV25 16:21     ",286987.87
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",202.29,"ACA GLENROTHES VAU","ACA/GLENROTHES VAU4466              63162818401857000R832127     10     12NOV25 16:28     ",287190.16
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",335.88,"LOMOND MOTORS LIMI","LOMOND MOTORS LIMISI767624          33170031360396000N016714     10     12NOV25 17:00     ",287526.04
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",4412.55,"CAPEL VILLAGE BAR ","CAPEL VILLAGE BAR SPF-S-602769      192781b7e8994ad8bb040605     10     12NOV25 17:06     ",291938.59
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",928.62,"ELSIE HOUSE LTD   ","ELSIE HOUSE LTD   24196             HUBX8496F9DA66B242090129     10     12NOV25 18:21     ",292867.21
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",141.18,"TUNBRIDGE WELLS MO","TUNBRIDGE WELLS MOTW MOTORS         438940110122125XAH403106     40     12NOV25 21:01     ",293008.39
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Sweeping",1426.51,,"FROM30788313547260",294434.90
12/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",294434.90,,,294434.90
